Florida Player 1,Florida Player 2,Florida Player 3,Florida Player 4,Florida Player 5,Opponent Player 1,Opponent Player 2,Opponent Player 3,Opponent Player 4,Opponent Player 5,Start Time,Finish Time,Florida Bigs,Opponent Bigs,Florida Starting Score,Florida Ending Score,Opponent Starting Score,Opponent Ending Score,Florida 2PFGM,Florida 2PFGA,Florida PFGM,Florida PFGA,Florida 3PFGM,Florida 3PFGA,Florida FTM,Florida FTA,Florida TO,Florida ORB,Florida DRB,Florida PF,Florida BLK,Opponent 2PFGM,Opponent 2PFGA,Opponent PFGM,Opponent PFGA,Opponent 3PFGM,Opponent 3PFGA,Opponent FTM,Opponent FTA,Opponent TO,Opponent ORB,Opponent DRB,Opponent PF,Opponent BLK
Egor Koulechov,KeVaughn Allen,Kevarrius Hayes,Deaundrae Ballard,Keith Stone,C.J. Jones,Anton Beard,Daryl Macon,Daniel Gafford,Gabe Osabuohien,417,376,1,1,26,26,22,22,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Chris Chiozza,KeVaughn Allen,Kevarrius Hayes,Mike Okauru,C.J. Jones,Anton Beard,Daryl Macon,Daniel Gafford,Gabe Osabuohien,376,272,1,1,26,29,22,22,0,2,0,0,1,2,0,0,0,0,3,3,0,0,2,0,0,0,1,0,1,1,0,3,0,0
KeVaughn Allen,Chris Chiozza,Kevarrius Hayes,Keith Stone,Mike Okauru,C.J. Jones,Anton Beard,Daryl Macon,Daniel Gafford,Gabe Osabuohien,272,252,1,1,29,29,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KeVaughn Allen,Chris Chiozza,Kevarrius Hayes,Keith Stone,Mike Okauru,Anton Beard,Jaylen Barford,Daryl Macon,Daniel Gafford,Adrio Bailey,252,203,1,1,29,29,22,24,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,0
Egor Koulechov,Dontay Bassett,Chris Chiozza,KeVaughn Allen,Mike Okauru,Anton Beard,Jaylen Barford,Daryl Macon,Daniel Gafford,Adrio Bailey,203,78,1,1,29,29,24,28,0,1,0,0,0,0,0,0,2,0,1,0,1,2,2,0,1,0,1,0,0,0,1,1,0,0
Egor Koulechov,Dontay Bassett,Chris Chiozza,KeVaughn Allen,Mike Okauru,Anton Beard,Daryl Macon,Darious Hall,Daniel Gafford,Adrio Bailey,78,78,1,1,29,29,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Dontay Bassett,Chris Chiozza,KeVaughn Allen,Keith Stone,Anton Beard,Daryl Macon,Darious Hall,Daniel Gafford,Adrio Bailey,78,1200,1,1,29,29,28,30,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
Egor Koulechov,Dontay Bassett,Chris Chiozza,KeVaughn Allen,Keith Stone,Anton Beard,Jaylen Barford,Daryl Macon,Daniel Gafford,Adrio Bailey,1200,1200,1,1,29,29,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Jalen Hudson,Chris Chiozza,KeVaughn Allen,Kevarrius Hayes,Anton Beard,Jaylen Barford,Daryl Macon,Daniel Gafford,Adrio Bailey,1200,1013,1,1,29,37,30,40,1,2,0,0,2,3,0,0,0,1,0,0,1,2,3,0,1,2,2,0,0,0,2,1,0,0
Egor Koulechov,Jalen Hudson,Chris Chiozza,KeVaughn Allen,Kevarrius Hayes,Jaylen Barford,Darious Hall,Daryl Macon,Daniel Gafford,Adrio Bailey,1013,974,1,1,37,37,40,42,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
