Florida Player 1,Florida Player 2,Florida Player 3,Florida Player 4,Florida Player 5,Opponent Player 1,Opponent Player 2,Opponent Player 3,Opponent Player 4,Opponent Player 5,Start Time,Finish Time,Florida Bigs,Opponent Bigs,Florida Starting Score,Florida Ending Score,Opponent Starting Score,Opponent Ending Score,Florida 2PFGM,Florida 2PFGA,Florida PFGM,Florida PFGA,Florida 3PFGM,Florida 3PFGA,Florida FTM,Florida FTA,Florida TO,Florida ORB,Florida DRB,Florida PF,Florida BLK,Opponent 2PFGM,Opponent 2PFGA,Opponent PFGM,Opponent PFGA,Opponent 3PFGM,Opponent 3PFGA,Opponent FTM,Opponent FTA,Opponent TO,Opponent ORB,Opponent DRB,Opponent PF,Opponent BLK
Cullen VanLeer,Jordan Barnett,Kassius Robertson,Kevin Puryear,Reed Nikko,Chris Chiozza,Jalen Hudson,Keith Stone,Kevarrius Hayes,Mike Okauru,334,280,0,0,29,29,24,24,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Cullen VanLeer,Jordan Barnett,Kassius Robertson,Kevin Puryear,Reed Nikko,Chris Chiozza,Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,280,280,0,0,29,29,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Barnett,Jordan Geist,Kassius Robertson,Kevin Puryear,Reed Nikko,Chris Chiozza,Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,280,248,0,0,29,31,24,24,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Jordan Barnett,Jordan Geist,Kevin Puryear,Reed Nikko,Terrence Phillips,Chris Chiozza,Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,248,212,0,0,31,32,24,24,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jordan Barnett,Jordan Geist,Kevin Puryear,Reed Nikko,Terrence Phillips,Chris Chiozza,Egor Koulechov,Jalen Hudson,Keith Stone,Kevarrius Hayes,212,212,0,0,32,32,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cullen VanLeer,Jordan Barnett,Kassius Robertson,Kevin Puryear,Reed Nikko,Chris Chiozza,Egor Koulechov,Jalen Hudson,Keith Stone,Kevarrius Hayes,212,186,0,0,32,32,24,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
Cullen VanLeer,Jordan Barnett,Kassius Robertson,Kevin Puryear,Reed Nikko,Deaundrae Ballard,Egor Koulechov,Jalen Hudson,Keith Stone,Mike Okauru,186,186,0,0,32,32,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cullen VanLeer,Jordan Barnett,Jordan Geist,Kassius Robertson,Reed Nikko,Deaundrae Ballard,Egor Koulechov,Jalen Hudson,Keith Stone,Mike Okauru,186,144,0,0,32,32,27,29,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,1,0
Cullen VanLeer,Jeremiah Tilmon,Jordan Barnett,Jordan Geist,Kassius Robertson,Deaundrae Ballard,Egor Koulechov,Jalen Hudson,Keith Stone,Mike Okauru,144,100,0,0,32,32,29,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Cullen VanLeer,Jordan Barnett,Jordan Geist,Kassius Robertson,Reed Nikko,Deaundrae Ballard,Egor Koulechov,Jalen Hudson,Keith Stone,Mike Okauru,100,0,0,0,32,35,32,36,0,1,0,0,1,1,0,0,0,0,1,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0
Jontay Porter,Jordan Barnett,Jordan Geist,Kassius Robertson,Kevin Puryear,Deaundrae Ballard,Egor Koulechov,Jalen Hudson,Keith Stone,Mike Okauru,1200,1200,0,0,35,35,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jontay Porter,Jordan Barnett,Jordan Geist,Kassius Robertson,Kevin Puryear,Chris Chiozza,Egor Koulechov,KeVaughn Allen,Keith Stone,Kevarrius Hayes,1200,1059,0,0,35,41,36,40,0,0,0,0,1,1,3,3,0,0,1,1,0,2,3,0,0,0,1,0,1,1,2,0,2,0
Jontay Porter,Jordan Barnett,Jordan Geist,Kassius Robertson,Kevin Puryear,Chris Chiozza,Egor Koulechov,Jalen Hudson,Keith Stone,Kevarrius Hayes,1059,986,0,0,41,42,40,42,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
Jeremiah Tilmon,Jontay Porter,Jordan Barnett,Jordan Geist,Kassius Robertson,Chris Chiozza,Egor Koulechov,Jalen Hudson,Keith Stone,Kevarrius Hayes,986,942,0,0,42,47,42,42,1,1,0,0,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jeremiah Tilmon,Jontay Porter,Jordan Barnett,Kassius Robertson,Terrence Phillips,Chris Chiozza,Egor Koulechov,Jalen Hudson,Keith Stone,Kevarrius Hayes,942,890,0,0,47,47,42,45,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Jeremiah Tilmon,Jontay Porter,Jordan Barnett,Kassius Robertson,Terrence Phillips,Chris Chiozza,Egor Koulechov,Gorjok Gak,Jalen Hudson,Keith Stone,890,890,0,0,47,47,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jontay Porter,Jordan Barnett,Kassius Robertson,Kevin Puryear,Terrence Phillips,Chris Chiozza,Egor Koulechov,Gorjok Gak,Jalen Hudson,Keith Stone,890,722,0,0,47,54,45,51,1,1,0,0,1,3,2,3,0,0,2,1,0,1,2,0,0,1,3,1,1,0,1,2,1,0
Jontay Porter,Jordan Barnett,Kassius Robertson,Kevin Puryear,Terrence Phillips,Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Keith Stone,Kevarrius Hayes,722,722,0,0,54,54,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Barnett,Jordan Geist,Kassius Robertson,Kevin Puryear,Reed Nikko,Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Keith Stone,Kevarrius Hayes,722,679,0,0,54,54,51,51,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Jontay Porter,Jordan Barnett,Jordan Geist,Kassius Robertson,Kevin Puryear,Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Keith Stone,Kevarrius Hayes,679,679,0,0,54,54,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jontay Porter,Jordan Barnett,Jordan Geist,Kassius Robertson,Kevin Puryear,Chris Chiozza,Deaundrae Ballard,KeVaughn Allen,Keith Stone,Kevarrius Hayes,679,633,0,0,54,58,51,51,0,0,0,0,1,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Jontay Porter,Jordan Barnett,Jordan Geist,Kassius Robertson,Kevin Puryear,Chris Chiozza,Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,633,618,0,0,58,59,51,51,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Barnett,Jordan Geist,Kassius Robertson,Kevin Puryear,Reed Nikko,Chris Chiozza,Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,618,523,0,0,59,62,51,57,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,2,0,0,0,1,0
Jordan Barnett,Jordan Geist,Kassius Robertson,Kevin Puryear,Reed Nikko,Chris Chiozza,Egor Koulechov,Jalen Hudson,Kevarrius Hayes,Mike Okauru,523,523,0,0,62,62,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cullen VanLeer,Jordan Barnett,Jordan Geist,Kassius Robertson,Reed Nikko,Chris Chiozza,Egor Koulechov,Jalen Hudson,Kevarrius Hayes,Mike Okauru,523,459,0,0,62,66,57,59,2,3,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Cullen VanLeer,Jordan Barnett,Jordan Geist,Kassius Robertson,Reed Nikko,Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,459,459,0,0,66,66,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremiah Tilmon,Jordan Barnett,Jordan Geist,Kassius Robertson,Kevin Puryear,Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,459,442,0,0,66,68,59,60,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
Jontay Porter,Jordan Barnett,Jordan Geist,Kassius Robertson,Kevin Puryear,Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,442,396,0,0,68,68,60,62,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Jontay Porter,Jordan Barnett,Jordan Geist,Kassius Robertson,Kevin Puryear,Chris Chiozza,Egor Koulechov,KeVaughn Allen,Keith Stone,Kevarrius Hayes,396,396,0,0,68,68,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremiah Tilmon,Jordan Barnett,Jordan Geist,Kassius Robertson,Kevin Puryear,Chris Chiozza,Egor Koulechov,KeVaughn Allen,Keith Stone,Kevarrius Hayes,396,337,0,0,68,70,62,64,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,1,1,0
Jontay Porter,Jordan Barnett,Jordan Geist,Kassius Robertson,Kevin Puryear,Chris Chiozza,Egor Koulechov,KeVaughn Allen,Keith Stone,Kevarrius Hayes,337,185,0,0,70,71,64,68,0,1,0,0,0,1,1,2,0,0,2,1,0,0,4,0,0,0,0,4,4,0,2,3,2,1
Jontay Porter,Jordan Barnett,Jordan Geist,Kassius Robertson,Kevin Puryear,Chris Chiozza,Egor Koulechov,Jalen Hudson,Keith Stone,Kevarrius Hayes,185,0,0,0,71,75,68,77,1,3,0,0,0,0,2,2,1,0,1,2,1,3,3,0,1,0,1,3,4,0,1,1,0,0
