Florida Player 1,Florida Player 2,Florida Player 3,Florida Player 4,Florida Player 5,Opponent Player 1,Opponent Player 2,Opponent Player 3,Opponent Player 4,Opponent Player 5,Start Time,Finish Time,Florida Bigs,Opponent Bigs,Florida Starting Score,Florida Ending Score,Opponent Starting Score,Opponent Ending Score,Florida 2PFGM,Florida 2PFGA,Florida PFGM,Florida PFGA,Florida 3PFGM,Florida 3PFGA,Florida FTM,Florida FTA,Florida TO,Florida ORB,Florida DRB,Florida PF,Florida BLK,Opponent 2PFGM,Opponent 2PFGA,Opponent PFGM,Opponent PFGA,Opponent 3PFGM,Opponent 3PFGA,Opponent FTM,Opponent FTA,Opponent TO,Opponent ORB,Opponent DRB,Opponent PF,Opponent BLK
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Clyde Trapp,Gabe DeVoe,Marcquise Reed,Mark Donnal,Shelton Mitchell,382,287,1,0,21,25,18,23,1,1,0,0,0,1,2,2,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Clyde Trapp,Donte Grantham,Gabe DeVoe,Mark Donnal,Shelton Mitchell,287,287,1,0,25,26,23,23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,KeVaughn Allen,Kevarrius Hayes,Clyde Trapp,Donte Grantham,Gabe DeVoe,Mark Donnal,Shelton Mitchell,287,209,1,0,26,28,23,25,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
Deaundrae Ballard,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Clyde Trapp,Donte Grantham,Gabe DeVoe,Mark Donnal,Shelton Mitchell,209,209,1,0,28,28,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deaundrae Ballard,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Donte Grantham,Gabe DeVoe,Marcquise Reed,Mark Donnal,Shelton Mitchell,209,159,1,0,28,28,25,27,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,0,2,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Donte Grantham,Gabe DeVoe,Marcquise Reed,Mark Donnal,Shelton Mitchell,159,50,1,0,28,34,27,32,0,0,0,0,2,2,0,0,1,0,1,2,0,1,1,0,0,1,2,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,David Skara,Donte Grantham,Gabe DeVoe,Mark Donnal,Shelton Mitchell,50,50,1,0,34,34,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Gorjok Gak,Jalen Hudson,KeVaughn Allen,David Skara,Donte Grantham,Gabe DeVoe,Mark Donnal,Shelton Mitchell,50,32,1,0,34,35,32,33,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
Chris Chiozza,Egor Koulechov,Gorjok Gak,Jalen Hudson,KeVaughn Allen,Donte Grantham,Elijah Thomas,Gabe DeVoe,Marcquise Reed,Shelton Mitchell,32,15,1,1,35,37,33,33,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Donte Grantham,Elijah Thomas,Gabe DeVoe,Marcquise Reed,Shelton Mitchell,15,15,1,1,37,37,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Aamir Simms,David Skara,Donte Grantham,Gabe DeVoe,Shelton Mitchell,15,0,1,0,37,40,33,33,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Donte Grantham,Elijah Thomas,Gabe DeVoe,Marcquise Reed,Shelton Mitchell,1200,1200,1,1,40,40,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,Donte Grantham,Elijah Thomas,Gabe DeVoe,Marcquise Reed,Shelton Mitchell,1200,1181,0,1,40,40,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,Aamir Simms,Donte Grantham,Gabe DeVoe,Marcquise Reed,Shelton Mitchell,1181,1107,0,0,40,42,33,33,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
