Florida Player 1,Florida Player 2,Florida Player 3,Florida Player 4,Florida Player 5,Opponent Player 1,Opponent Player 2,Opponent Player 3,Opponent Player 4,Opponent Player 5,Start Time,Finish Time,Florida Bigs,Opponent Bigs,Florida Starting Score,Florida Ending Score,Opponent Starting Score,Opponent Ending Score,Florida 2PFGM,Florida 2PFGA,Florida PFGM,Florida PFGA,Florida 3PFGM,Florida 3PFGA,Florida FTM,Florida FTA,Florida TO,Florida ORB,Florida DRB,Florida PF,Florida BLK,Opponent 2PFGM,Opponent 2PFGA,Opponent PFGM,Opponent PFGA,Opponent 3PFGM,Opponent 3PFGA,Opponent FTM,Opponent FTA,Opponent TO,Opponent ORB,Opponent DRB,Opponent PF,Opponent BLK
Deaundrae Ballard,Egor Koulechov,Gorjok Gak,Jalen Hudson,Mike Okauru,Jacoby Armstrong,John Ogwuche,Jordan Reed,Josh Hopkins,Tanner Leissner,384,290,1,0,22,24,18,20,1,2,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,2,0,0,0,1,2,0,0
Deaundrae Ballard,Egor Koulechov,Jalen Hudson,Kevarrius Hayes,Mike Okauru,Jacoby Armstrong,John Ogwuche,Jordan Reed,Josh Hopkins,Tanner Leissner,290,268,1,0,24,25,20,20,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Deaundrae Ballard,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Jacoby Armstrong,John Ogwuche,Jordan Reed,Josh Hopkins,Tanner Leissner,268,236,1,0,25,25,20,20,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
Deaundrae Ballard,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Elijah Jordan,Jacoby Armstrong,Jordan Reed,Josh Hopkins,Tanner Leissner,236,236,1,0,25,26,20,20,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Elijah Jordan,Jacoby Armstrong,Jordan Reed,Josh Hopkins,Tanner Leissner,236,183,1,0,26,28,20,22,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,2,1,1,0,0,0
Deaundrae Ballard,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Elijah Jordan,Jacoby Armstrong,Jordan Reed,Josh Hopkins,Tanner Leissner,183,159,1,0,28,28,22,22,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deaundrae Ballard,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Elijah Jordan,Jacoby Armstrong,John Ogwuche,Jordan Reed,Tanner Leissner,159,67,1,0,28,29,22,24,0,4,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,2,2,2,0,3,1,0
Deaundrae Ballard,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,David Watkins,Elijah Jordan,John Ogwuche,Jordan Reed,Tanner Leissner,67,13,1,0,29,30,24,29,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0
Deaundrae Ballard,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Darryl Stewart,David Watkins,John Ogwuche,Jordan Reed,Luke Rosinski,13,0,1,0,30,32,29,32,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Deaundrae Ballard,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Elijah Jordan,Iba Camara,Jacoby Armstrong,Jordan Reed,Tanner Leissner,1200,1200,1,1,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
