Florida Player 1,Florida Player 2,Florida Player 3,Florida Player 4,Florida Player 5,Opponent Player 1,Opponent Player 2,Opponent Player 3,Opponent Player 4,Opponent Player 5,Start Time,Finish Time,Florida Bigs,Opponent Bigs,Florida Starting Score,Florida Ending Score,Opponent Starting Score,Opponent Ending Score,Florida 2PFGM,Florida 2PFGA,Florida PFGM,Florida PFGA,Florida 3PFGM,Florida 3PFGA,Florida FTM,Florida FTA,Florida TO,Florida ORB,Florida DRB,Florida PF,Florida BLK,Opponent 2PFGM,Opponent 2PFGA,Opponent PFGM,Opponent PFGA,Opponent 3PFGM,Opponent 3PFGA,Opponent FTM,Opponent FTA,Opponent TO,Opponent ORB,Opponent DRB,Opponent PF,Opponent BLK
Chris Chiozza,Deaundrae Ballard,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Adarius Avery,Cameron Krutwig,Clayton Custer,Donte Ingram,Marques Townes,339,339,1,1,22,22,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,KeVaughn Allen,Kevarrius Hayes,Adarius Avery,Cameron Krutwig,Clayton Custer,Donte Ingram,Marques Townes,339,241,1,1,22,22,29,32,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,2,0,0,1,1,1,1,1
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Gorjok Gak,KeVaughn Allen,Adarius Avery,Cameron Krutwig,Clayton Custer,Donte Ingram,Marques Townes,241,241,1,1,22,22,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Gorjok Gak,KeVaughn Allen,Adarius Avery,Cameron Krutwig,Cameron Satterwhite,Donte Ingram,Marques Townes,241,189,1,1,22,22,32,32,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Gorjok Gak,KeVaughn Allen,Aundre Jackson,Cameron Krutwig,Clayton Custer,Donte Ingram,Lucas Williamson,189,189,1,1,22,22,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Gorjok Gak,Jalen Hudson,Aundre Jackson,Cameron Krutwig,Clayton Custer,Donte Ingram,Lucas Williamson,189,126,1,1,22,25,32,32,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Gorjok Gak,Jalen Hudson,Aundre Jackson,Cameron Krutwig,Clayton Custer,Donte Ingram,Marques Townes,126,126,1,1,25,25,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Gorjok Gak,Jalen Hudson,KeVaughn Allen,Mike Okauru,Aundre Jackson,Cameron Krutwig,Clayton Custer,Donte Ingram,Marques Townes,126,110,1,1,25,26,32,32,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Egor Koulechov,Gorjok Gak,Jalen Hudson,KeVaughn Allen,Mike Okauru,Adarius Avery,Cameron Krutwig,Clayton Custer,Donte Ingram,Marques Townes,110,110,1,1,26,27,32,32,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Mike Okauru,Adarius Avery,Cameron Krutwig,Clayton Custer,Donte Ingram,Marques Townes,110,79,1,1,27,27,32,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
