Florida Player 1,Florida Player 2,Florida Player 3,Florida Player 4,Florida Player 5,Opponent Player 1,Opponent Player 2,Opponent Player 3,Opponent Player 4,Opponent Player 5,Start Time,Finish Time,Florida Bigs,Opponent Bigs,Florida Starting Score,Florida Ending Score,Opponent Starting Score,Opponent Ending Score,Florida 2PFGM,Florida 2PFGA,Florida PFGM,Florida PFGA,Florida 3PFGM,Florida 3PFGA,Florida FTM,Florida FTA,Florida TO,Florida ORB,Florida DRB,Florida PF,Florida BLK,Opponent 2PFGM,Opponent 2PFGA,Opponent PFGM,Opponent PFGA,Opponent 3PFGM,Opponent 3PFGA,Opponent FTM,Opponent FTA,Opponent TO,Opponent ORB,Opponent DRB,Opponent PF,Opponent BLK
Egor Koulechov,Chris Chiozza,Mike Okauru,Jalen Hudson,Kevarrius Hayes,Maik Kotsar,Chris Silva,Frank Booker,Justin Minaya,Kory Holden,474,429,1,2,16,21,7,7,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Mike Okauru,KeVaughn Allen,Jalen Hudson,Kevarrius Hayes,Maik Kotsar,Chris Silva,Frank Booker,Justin Minaya,Kory Holden,429,429,1,2,21,21,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Mike Okauru,KeVaughn Allen,Jalen Hudson,Kevarrius Hayes,Hassani Gravett,Chris Silva,Felipe Haase,Frank Booker,Justin Minaya,429,393,1,2,21,22,7,9,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Egor Koulechov,Mike Okauru,Gorjok Gak,KeVaughn Allen,Deaundrae Ballard,Hassani Gravett,Chris Silva,Felipe Haase,Frank Booker,Justin Minaya,393,349,1,2,22,24,9,11,0,1,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
Egor Koulechov,Mike Okauru,Gorjok Gak,KeVaughn Allen,Deaundrae Ballard,Wesley Myers,Chris Silva,Felipe Haase,Frank Booker,Justin Minaya,349,349,1,2,24,24,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Okauru,Gorjok Gak,KeVaughn Allen,Keith Stone,Deaundrae Ballard,Wesley Myers,Chris Silva,Felipe Haase,Frank Booker,Justin Minaya,349,342,1,2,24,24,11,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0
Chris Chiozza,Mike Okauru,Gorjok Gak,KeVaughn Allen,Keith Stone,Wesley Myers,Chris Silva,Felipe Haase,Frank Booker,Justin Minaya,342,342,1,2,24,24,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Chiozza,Mike Okauru,Gorjok Gak,KeVaughn Allen,Keith Stone,Maik Kotsar,Wesley Myers,Felipe Haase,Frank Booker,Justin Minaya,342,301,1,2,24,27,14,16,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Chris Chiozza,Mike Okauru,Gorjok Gak,KeVaughn Allen,Keith Stone,Maik Kotsar,Wesley Myers,Frank Booker,Justin Minaya,Khadim Gueye,301,301,1,2,27,28,16,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Chris Chiozza,Mike Okauru,Dontay Bassett,Keith Stone,Maik Kotsar,Wesley Myers,Frank Booker,Justin Minaya,Khadim Gueye,301,241,1,2,28,30,16,16,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Egor Koulechov,Chris Chiozza,Mike Okauru,Dontay Bassett,Keith Stone,Maik Kotsar,Wesley Myers,Jason Cudd,Frank Booker,Justin Minaya,241,235,1,2,30,30,16,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
Egor Koulechov,Mike Okauru,KeVaughn Allen,Dontay Bassett,Keith Stone,Maik Kotsar,Wesley Myers,Jason Cudd,Frank Booker,Justin Minaya,235,181,1,2,30,32,16,18,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Mike Okauru,KeVaughn Allen,Dontay Bassett,Keith Stone,Maik Kotsar,Hassani Gravett,Jason Cudd,Frank Booker,Justin Minaya,181,94,1,2,32,36,18,18,2,2,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1
Egor Koulechov,KeVaughn Allen,Dontay Bassett,Keith Stone,Jalen Hudson,Maik Kotsar,Hassani Gravett,Jason Cudd,Frank Booker,Justin Minaya,94,1200,1,2,36,41,18,20,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
Egor Koulechov,Chris Chiozza,Keith Stone,Jalen Hudson,Kevarrius Hayes,Maik Kotsar,Hassani Gravett,Jason Cudd,Frank Booker,Justin Minaya,1200,1200,1,2,41,41,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Chris Chiozza,Keith Stone,Jalen Hudson,Kevarrius Hayes,Maik Kotsar,Evan Hinson,Hassani Gravett,Chris Silva,Justin Minaya,1200,1024,1,2,41,43,20,24,1,2,0,0,0,1,0,2,2,2,2,2,0,2,4,0,0,0,0,0,0,0,0,1,1,0
Egor Koulechov,Chris Chiozza,Keith Stone,Jalen Hudson,Kevarrius Hayes,Maik Kotsar,Evan Hinson,Hassani Gravett,Chris Silva,Frank Booker,1024,987,1,2,43,43,24,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Egor Koulechov,Chris Chiozza,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Maik Kotsar,Evan Hinson,Hassani Gravett,Chris Silva,Frank Booker,987,987,1,2,43,43,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Chris Chiozza,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Maik Kotsar,Evan Hinson,Wesley Myers,Chris Silva,Frank Booker,987,949,1,2,43,45,24,26,1,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0
Egor Koulechov,Chris Chiozza,Gorjok Gak,KeVaughn Allen,Deaundrae Ballard,Maik Kotsar,Evan Hinson,Wesley Myers,Chris Silva,Frank Booker,949,949,1,2,45,45,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Chris Chiozza,Gorjok Gak,KeVaughn Allen,Deaundrae Ballard,Maik Kotsar,Evan Hinson,Chris Silva,Frank Booker,Kory Holden,949,925,1,2,45,45,26,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
Egor Koulechov,Chris Chiozza,Gorjok Gak,KeVaughn Allen,Deaundrae Ballard,Maik Kotsar,Chris Silva,Frank Booker,Justin Minaya,Kory Holden,925,818,1,2,45,51,26,31,3,3,0,0,0,0,0,0,1,0,1,1,0,1,2,0,0,1,1,0,1,0,0,0,0,0
Egor Koulechov,Chris Chiozza,Mike Okauru,Dontay Bassett,Deaundrae Ballard,Maik Kotsar,Chris Silva,Frank Booker,Justin Minaya,Kory Holden,818,818,1,2,51,51,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Chris Chiozza,Mike Okauru,Dontay Bassett,Deaundrae Ballard,Chris Silva,Felipe Haase,Frank Booker,Justin Minaya,Kory Holden,818,792,1,2,51,51,31,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
Egor Koulechov,Chris Chiozza,Mike Okauru,Dontay Bassett,Deaundrae Ballard,Hassani Gravett,Chris Silva,Felipe Haase,Frank Booker,Justin Minaya,792,772,1,2,51,52,32,32,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Egor Koulechov,Chris Chiozza,Mike Okauru,Dontay Bassett,Jalen Hudson,Hassani Gravett,Chris Silva,Felipe Haase,Frank Booker,Justin Minaya,772,772,1,2,52,52,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Chris Chiozza,Mike Okauru,Dontay Bassett,Jalen Hudson,Wesley Myers,Chris Silva,Felipe Haase,Frank Booker,Justin Minaya,772,687,1,2,52,55,32,32,1,2,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0
Mike Okauru,KeVaughn Allen,Keith Stone,Jalen Hudson,Kevarrius Hayes,Wesley Myers,Chris Silva,Felipe Haase,Frank Booker,Justin Minaya,687,687,1,2,55,55,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Okauru,KeVaughn Allen,Keith Stone,Jalen Hudson,Kevarrius Hayes,Evan Hinson,Wesley Myers,Chris Silva,Felipe Haase,Frank Booker,687,665,1,2,55,56,32,32,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mike Okauru,KeVaughn Allen,Keith Stone,Jalen Hudson,Kevarrius Hayes,Maik Kotsar,Wesley Myers,Felipe Haase,David Beatty,Frank Booker,665,624,1,2,56,58,32,32,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Mike Okauru,KeVaughn Allen,Keith Stone,Jalen Hudson,Kevarrius Hayes,Maik Kotsar,Wesley Myers,Chris Silva,David Beatty,Frank Booker,624,567,1,2,58,58,32,34,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,1
Egor Koulechov,Chris Chiozza,KeVaughn Allen,Jalen Hudson,Kevarrius Hayes,Maik Kotsar,Wesley Myers,Chris Silva,David Beatty,Frank Booker,567,537,1,2,58,58,34,34,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Chris Chiozza,KeVaughn Allen,Jalen Hudson,Kevarrius Hayes,Maik Kotsar,Wesley Myers,Jason Cudd,David Beatty,Frank Booker,537,467,1,2,58,58,34,35,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,1,1,0,1,1,0,0
Egor Koulechov,Chris Chiozza,KeVaughn Allen,Jalen Hudson,Kevarrius Hayes,Maik Kotsar,Hassani Gravett,Jason Cudd,David Beatty,Frank Booker,467,467,1,2,58,58,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Chris Chiozza,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Maik Kotsar,Hassani Gravett,Jason Cudd,David Beatty,Frank Booker,467,373,1,2,58,59,35,35,0,0,0,0,0,1,1,1,1,0,2,1,0,0,1,0,0,0,0,0,1,1,0,1,3,0
Egor Koulechov,Chris Chiozza,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Maik Kotsar,Jason Cudd,David Beatty,Frank Booker,Kory Holden,373,373,1,2,59,59,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Chris Chiozza,Keith Stone,Jalen Hudson,Kevarrius Hayes,Maik Kotsar,Jason Cudd,David Beatty,Frank Booker,Kory Holden,373,360,1,2,59,59,35,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Egor Koulechov,Chris Chiozza,Dontay Bassett,Keith Stone,Jalen Hudson,Maik Kotsar,Jason Cudd,David Beatty,Frank Booker,Kory Holden,360,287,1,2,59,61,35,35,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Egor Koulechov,Chris Chiozza,Dontay Bassett,Keith Stone,Jalen Hudson,Maik Kotsar,Chris Silva,David Beatty,Frank Booker,Kory Holden,287,287,1,2,61,61,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,KeVaughn Allen,Dontay Bassett,Keith Stone,Jalen Hudson,Maik Kotsar,Chris Silva,David Beatty,Frank Booker,Kory Holden,287,282,1,2,61,61,35,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Egor Koulechov,KeVaughn Allen,Dontay Bassett,Keith Stone,Jalen Hudson,Maik Kotsar,Wesley Myers,Chris Silva,David Beatty,Frank Booker,282,266,1,2,61,61,35,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0
Egor Koulechov,Chris Chiozza,KeVaughn Allen,Dontay Bassett,Jalen Hudson,Maik Kotsar,Wesley Myers,Chris Silva,David Beatty,Frank Booker,266,234,1,2,61,61,36,36,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egor Koulechov,Chris Chiozza,KeVaughn Allen,Dontay Bassett,Jalen Hudson,Maik Kotsar,Wesley Myers,Jason Cudd,David Beatty,Frank Booker,234,177,1,2,61,61,36,36,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Mike Okauru,KeVaughn Allen,Dontay Bassett,Jalen Hudson,Deaundrae Ballard,Maik Kotsar,Wesley Myers,Jason Cudd,David Beatty,Frank Booker,177,154,1,2,61,61,36,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mike Okauru,Gorjok Gak,KeVaughn Allen,Dontay Bassett,Deaundrae Ballard,Maik Kotsar,Wesley Myers,Jason Cudd,David Beatty,Frank Booker,154,0,2,2,61,0,36,0,2,2,0,0,0,1,0,0,1,1,2,2,1,0,2,0,1,0,1,5,5,0,1,0,0,0
