Florida Player 1,Florida Player 2,Florida Player 3,Florida Player 4,Florida Player 5,Opponent Player 1,Opponent Player 2,Opponent Player 3,Opponent Player 4,Opponent Player 5,Start Time,Finish Time,Florida Bigs,Opponent Bigs,Florida Starting Score,Florida Ending Score,Opponent Starting Score,Opponent Ending Score,Florida 2PFGM,Florida 2PFGA,Florida PFGM,Florida PFGA,Florida 3PFGM,Florida 3PFGA,Florida FTM,Florida FTA,Florida TO,Florida ORB,Florida DRB,Florida PF,Florida BLK,Opponent 2PFGM,Opponent 2PFGA,Opponent PFGM,Opponent PFGA,Opponent 3PFGM,Opponent 3PFGA,Opponent FTM,Opponent FTA,Opponent TO,Opponent ORB,Opponent DRB,Opponent PF,Opponent BLK
Chris Chiozza,Egor Koulechev,KeVaughn Allen,Kevarrius Hayes,Keith Stone,Bruce Stevens,Dominik Olejniczak,Breein Tyree,Deandre Burnett,Markel Crawford,1200,1031,0,0,0,7,0,5,1,2,0,0,1,1,2,2,1,0,2,0,1,1,2,0,1,1,1,0,0,0,0,1,1,0
Jalen Hudson,Chris Chiozza,Egor Koulechov,KeVaughn Allen,Kevarrius Hayes,Bruce Stevens,Dominik Olejniczak,Breein Tyree,Deandre Burnett,Markel Crawford,1031,992,1,2,7,7,5,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
Jalen Hudson,Chris Chiozza,Egor Koulechov,KeVaughn Allen,Kevarrius Hayes,Bruce Stevens,Breein Tyree,Deandre Burnett,Markel Crawford,Terence Davis,992,992,1,1,7,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Hudson,Chris Chiozza,Egor Koulechov,KeVaughn Allen,Gorjok Gak,Bruce Stevens,Breein Tyree,Deandre Burnett,Markel Crawford,Terence Davis,992,883,1,1,7,9,8,8,1,1,0,0,0,3,0,0,0,1,3,1,0,0,1,0,0,0,2,0,0,0,0,2,0,0
Jalen Hudson,KeVaughn Allen,Mike Okauru,Keith Stone,Gorjok Gak,Bruce Stevens,Breein Tyree,Deandre Burnett,Markel Crawford,Terence Davis,883,883,1,1,9,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Hudson,KeVaughn Allen,Mike Okauru,Keith Stone,Gorjok Gak,Dominik Olejniczak,Devontae Shuler,Deandre Burnett,Markel Crawford,Terence Davis,883,796,1,1,9,12,8,10,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,0
Jalen Hudson,KeVaughn Allen,Mike Okauru,Keith Stone,Gorjok Gak,Bruce Stevens,Devontae Shuler,Deandre Burnett,Justas Furmanavicius,Terence Davis,796,742,1,1,12,16,10,10,2,2,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
Jalen Hudson,KeVaughn Allen,Mike Okauru,Keith Stone,Gorjok Gak,Bruce Stevens,Devontae Shuler,Breein Tyree,Justas Furmanavicius,Terence Davis,742,742,1,1,16,16,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jalen Hudson,Egor Koulechov,KeVaughn Allen,Mike Okauru,Gorjok Gak,Bruce Stevens,Devontae Shuler,Breein Tyree,Justas Furmanavicius,Terence Davis,742,713,1,1,16,17,10,11,0,0,0,0,0,0,1,2,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0
Jalen Hudson,Chris Chiozza,Egor Koulechov,Mike Okauru,Gorjok Gak,Bruce Stevens,Devontae Shuler,Breein Tyree,Justas Furmanavicius,Terence Davis,713,690,1,1,17,17,11,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0
